식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,식품중량,업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D220-737000000-0426,스무디_화이트 초콜릿 모카 프라푸치노 (Tall),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20737,스무디,2073700,해당없음,207370000,해당없음,00,해당없음,100ml,69,,1.13,,,,10.70,,,,,,39,,,,,,,,,,1.69,,3,식품의약품안전처,355g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-737000000-0427,스무디_화이트 타이거 프라푸치노 (Grande),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20737,스무디,2073700,해당없음,207370000,해당없음,00,해당없음,100ml,87,,1.06,,,,12.05,,,,,,47,,,,,,,,,,2.96,,3,식품의약품안전처,473g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-737000000-0428,스무디_화이트 프로스트 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20737,스무디,2073700,해당없음,207370000,해당없음,00,해당없음,100ml,130,,1.51,,,,17.33,,,,,,68,,,,,,,,,,4.18,,3,식품의약품안전처,477g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-737000000-0429,스무디_화이트 프로스트 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20737,스무디,2073700,해당없음,207370000,해당없음,00,해당없음,100ml,131,,1.20,,,,19.06,,,,,,70,,,,,,,,,,3.72,,3,식품의약품안전처,374g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-737000000-0430,스무디_흑당스무디,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20737,스무디,2073700,해당없음,207370000,해당없음,00,해당없음,100ml,107,,1.27,,,,14.80,,,,,,15,,,,,,,,,,1.69,,3,식품의약품안전처,473g(,커피에 반하다,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-737000000-0431,스무디_히비스커스펀치슬러쉬,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20737,스무디,2073700,해당없음,207370000,해당없음,00,해당없음,100ml,39,,0.02,,,,8.67,,,,,,0,,,,,,,,,,0.01,,3,식품의약품안전처,473g(,커피에 반하다,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-738000000-0001,식혜_단호박 식혜,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20738,식혜,2073800,해당없음,207380000,해당없음,00,해당없음,100ml,48,,0.16,0.05,,11.69,11.17,,,,,,,,,,,,,,,,0.02,,3,식품의약품안전처,100g(,카페봄봄,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-738000000-0002,식혜_식혜 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20738,식혜,2073800,해당없음,207380000,해당없음,00,해당없음,100ml,47,,0.16,,,,10.26,,,,,,1,,,,,,,,,,0.02,,3,식품의약품안전처,614g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-739000000-0001,쌍화차_쌍화차 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20739,쌍화차,2073900,해당없음,207390000,해당없음,00,해당없음,100ml,54,,0.08,,,,10.53,,,,,,15,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-739000000-0002,쌍화차_쌍화차 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20739,쌍화차,2073900,해당없음,207390000,해당없음,00,해당없음,100ml,54,,0.08,,,,10.53,,,,,,15,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-740000000-0001,아이스티_달콤아이스티 아이스(ICED) (빽사이즈),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,43,,0.11,,,,10.00,,,,,,3,,,,,,,,,,0.00,,3,식품의약품안전처,950g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-740000000-0002,아이스티_달콤아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,45,,0.00,,,,10.50,,,,,,2,,,,,,,,,,0.17,,3,식품의약품안전처,600g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-740000000-0003,아이스티_라즈베리 아이스티 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,31,,0.00,,,,6.92,,,,,,4,,,,,,,,,,0.00,,3,식품의약품안전처,390g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0004,아이스티_라즈베리 아이스티 (V),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,30,,0.00,,,,6.56,,,,,,4,,,,,,,,,,0.00,,3,식품의약품안전처,610g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0005,아이스티_레몬 아이스티 (EX),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,55,,0.00,,,,13.22,,,,,,5,,,,,,,,,,0.00,,3,식품의약품안전처,651g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-740000000-0006,아이스티_레몬 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,43,,0.00,,,,10.39,,,,,,4,,,,,,,,,,0.00,,3,식품의약품안전처,414g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-740000000-0007,아이스티_레몬 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,38,,0.00,,,,2.96,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,473g(,카페띠아모,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-740000000-0008,아이스티_레몬 크러쉬 아이스티 (XL),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,48,,0.00,,,,11.21,,,,,,1,,,,,,,,,,0.00,,3,식품의약품안전처,660g(,요거프레소,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-740000000-0009,아이스티_리치 히비 빅 아이스티 (V),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,19,,0.05,,,,1.10,,,,,,3,,,,,,,,,,0.02,,3,식품의약품안전처,610g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0010,아이스티_복숭아 아이스티 (EX),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,57,,0.00,,,,13.37,,,,,,3,,,,,,,,,,0.23,,3,식품의약품안전처,651g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-740000000-0011,아이스티_복숭아 아이스티 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,54,,0.00,,,,11.33,,,,,,3,,,,,,,,,,0.00,,3,식품의약품안전처,450g(,카페베네,2,수집,2022-07-05,2023-01-05,1471000,식품의약품안전처
D220-740000000-0012,아이스티_복숭아 아이스티 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,33,,0.00,,,,8.25,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,400g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0013,아이스티_복숭아 아이스티 (V),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,30,,0.00,,,,7.67,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,600g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0014,아이스티_복숭아 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,37,,0.00,0.00,,,,,,,,,0,,,,,,,,,,,,3,식품의약품안전처,420g(,드롭탑,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-740000000-0015,아이스티_복숭아 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,45,,0.00,,,,10.63,,,,,,2,,,,,,,,,,0.19,,3,식품의약품안전처,414g(,이디야,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-740000000-0016,아이스티_복숭아 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,38,,0.00,,,,9.51,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,473g(,카페띠아모,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-740000000-0017,아이스티_복숭아 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,51,,0.06,0.08,,12.40,12.10,,,,,,0,,,,,,,,,0.00,0.03,0.00,3,식품의약품안전처,100g(,카페봄봄,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-740000000-0018,아이스티_복숭아 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,40,,0.00,,,,1.68,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,595g(,토프레소,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0019,아이스티_복숭아 크러쉬 아이스티 (XL),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,48,,0.00,,,,11.52,,,,,,12,,,,,,,,,,0.00,,3,식품의약품안전처,660g(,요거프레소,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-740000000-0020,아이스티_복숭아아이스티 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,42,,0.01,,,,8.82,,,,,,10,,,,,,,,,,0.00,,3,식품의약품안전처,710g(,메가커피,2,수집,2022-07-06,2023-01-05,1471000,식품의약품안전처
D220-740000000-0021,아이스티_샤인 매실 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,44,,0.24,,,,9.40,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,415g(,토프레소,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0022,아이스티_아이스티샷추가 아샷추 (빽사이즈),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,33,,0.11,,,,7.56,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,900g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-740000000-0023,아이스티_아이스티샷추가 아샷추,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,44,,0.15,,,,10.67,,,,,,3,,,,,,,,,,,,3,식품의약품안전처,600g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-740000000-0024,아이스티_아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,44,,0.03,,,,11.00,,,,,,6,,,,,,,,,,0.00,,3,식품의약품안전처,360g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-740000000-0025,아이스티_청귤 자스민 빅 아이스티 (V),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,20,,0.08,,,,0.26,,,,,,2,,,,,,,,,,0.02,,3,식품의약품안전처,610g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0026,아이스티_청포도 민트 빅 아이스티 (V),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,22,,0.08,,,,3.67,,,,,,2,,,,,,,,,,0.02,,3,식품의약품안전처,610g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0027,아이스티_청포도 아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,40,,0.00,,,,1.68,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,595g(,토프레소,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-740000000-0028,아이스티_피치 우롱 빅 아이스티 (V),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20740,아이스티,2074000,해당없음,207400000,해당없음,00,해당없음,100ml,23,,0.16,,,,4.92,,,,,,3,,,,,,,,,,0.00,,3,식품의약품안전처,610g(,파스쿠찌,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-742000000-0001,에이드_그린애플 스파클링 에이드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,40,,0.00,,,,9.07,,,,,,1,,,,,,,,,,0.00,,3,식품의약품안전처,600g(,요거프레소,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-742000000-0002,에이드_깔라만시 팝핑 (L),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,31,,0.08,,,,5.07,,,,,,7,,,,,,,,,,,,3,식품의약품안전처,600g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-742000000-0003,에이드_깔라만시 팝핑 (R),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,26,,0.07,,,,4.40,,,,,,5,,,,,,,,,,,,3,식품의약품안전처,405g(,커피마마,2,수집,2022-07-07,2023-01-05,1471000,식품의약품안전처
D220-742000000-0004,에이드_깔라만시에이드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,36,,0.17,,,,8.33,,,,,,14,,,,,,,,,,0.00,,3,식품의약품안전처,600g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-742000000-0005,에이드_딸기 듬뿍 스파클링,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,75,,0.71,,,,12.70,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,295g(,커피베이,2,수집,2022-07-08,2023-01-05,1471000,식품의약품안전처
D220-742000000-0006,에이드_딸기 스파클링 에이드 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,33,,0.00,,,8.50,7.91,,,,,,6,,,,,,,,,,0.00,,3,식품의약품안전처,506g(,엔젤리너스,2,수집,2022-06-27,2023-01-05,1471000,식품의약품안전처
D220-742000000-0007,에이드_딸기 아사이 레모네이드 스타벅스 리프레셔  (Tall),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,30,,0.28,,,,6.76,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,355g(,스타벅스,2,수집,2022-06-24,2023-01-05,1471000,식품의약품안전처
D220-742000000-0008,에이드_딸기레몬에이드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,49,,0.01,0.02,,12.24,10.52,,,,,,3,,,,,,,,,0.00,0.01,0.00,3,식품의약품안전처,100g(,카페봄봄,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
D220-742000000-0009,에이드_딸기에이드 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,30,,0.33,,,,6.37,,,,,,2,,,,,,,,,,0.00,,3,식품의약품안전처,612g(,빽다방,2,수집,2022-06-23,2023-01-05,1471000,식품의약품안전처
D220-742000000-0010,에이드_라임민트에이드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,44,,0.07,,,,10.14,,,,,,0,,,,,,,,,,0.00,,3,식품의약품안전처,355g(,커피에 반하다,2,수집,2022-07-11,2023-01-05,1471000,식품의약품안전처
D220-742000000-0011,에이드_라임에이드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20742,에이드,2074200,해당없음,207420000,해당없음,00,해당없음,100ml,42,,0.02,0.05,,10.40,9.51,,,,,,0,,,,,,,,,0.00,0.00,0.00,3,식품의약품안전처,100g(,카페봄봄,2,수집,2022-07-04,2023-01-05,1471000,식품의약품안전처
